EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CZECH REPUBLIC, PRAHA-KLEMENTINUM (STAID: 27).
Blended and updated with sources: 100082 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100082,18060724,    0,    0
100082,18060725,    3,    0
100082,18060726,   16,    0
100082,18060727,    0,    0
100082,18060728,  106,    0
100082,18060729,   26,    0
100082,18060730,   42,    0
100082,18060731,   96,    0
100082,18060801,    8,    0
100082,18060802,    0,    0
100082,18060803,    0,    0
100082,18060804,    0,    0
100082,18060805,  225,    0
100082,18060806,   21,    0
100082,18060807,    0,    0
100082,18060808,   31,    0
100082,18060809,    0,    0
100082,18060810,   42,    0
100082,18060811,   39,    0
100082,18060812,    0,    0
100082,18060813,    0,    0
100082,18060814,  133,    0
100082,18060815,    8,    0
100082,18060816,    0,    0
100082,18060817,    0,    0
100082,18060818,    0,    0
100082,18060819,    0,    0
100082,18060820,    0,    0
100082,18060821,   53,    0
100082,18060822,    0,    0
100082,18060823,   13,    0
100082,18060824,    0,    0
100082,18060825,    0,    0
100082,18060826,    0,    0
100082,18060827,   64,    0
100082,18060828,    0,    0
100082,18060829,    0,    0
100082,18060830,    0,    0
100082,18060831,    0,    0
100082,18060901,    0,    0
100082,18060902,    0,    0
100082,18060903,    3,    0
100082,18060904,    0,    0
100082,18060905,    0,    0
100082,18060906,    0,    0
100082,18060907,    0,    0
100082,18060908,    0,    0
100082,18060909,    0,    0
100082,18060910,  111,    0
100082,18060911,  101,    0
100082,18060912,   13,    0
100082,18060913,   26,    0
100082,18060914,   58,    0
100082,18060915,   56,    0
100082,18060916,  180,    0
100082,18060917,   37,    0
100082,18060918,   64,    0
100082,18060919,    0,    0
100082,18060920,   21,    0
100082,18060921,    0,    0
100082,18060922,    0,    0
100082,18060923,    0,    0
100082,18060924,    0,    0
100082,18060925,    0,    0
100082,18060926,    0,    0
100082,18060927,    0,    0
100082,18060928,    0,    0
100082,18060929,    0,    0
100082,18060930,    0,    0
100082,18061001,   13,    0
100082,18061002,   42,    0
100082,18061003,    0,    0
100082,18061004,    0,    0
100082,18061005,    0,    0
100082,18061006,    0,    0
100082,18061007,    0,    0
100082,18061008,    0,    0
100082,18061009,    0,    0
100082,18061010,    0,    0
100082,18061011,    0,    0
100082,18061012,    0,    0
100082,18061013,    0,    0
100082,18061014,    0,    0
100082,18061015,    0,    0
100082,18061016,    0,    0
100082,18061017,    0,    0
100082,18061018,    0,    0
100082,18061019,    0,    0
100082,18061020,    0,    0
100082,18061021,    0,    0
100082,18061022,   99,    0
100082,18061023,    0,    0
100082,18061024,    0,    0
100082,18061025,    0,    0
100082,18061026,    0,    0
100082,18061027,    0,    0
100082,18061028,    0,    0
100082,18061029,    0,    0
100082,18061030,    0,    0
100082,18061031,    0,    0
100082,18061101,    0,    0
100082,18061102,    0,    0
100082,18061103,    0,    0
100082,18061104,    0,    0
100082,18061105,    0,    0
100082,18061106,  159,    0
100082,18061107,   13,    0
100082,18061108,    0,    0
100082,18061109,    0,    0
100082,18061110,    0,    0
100082,18061111,    0,    0
100082,18061112,    8,    0
100082,18061113,    3,    0
100082,18061114,    0,    0
100082,18061115,    0,    0
100082,18061116,    0,    0
100082,18061117,    0,    0
100082,18061118,    0,    0
100082,18061119,    0,    0
100082,18061120,    0,    0
100082,18061121,    0,    0
100082,18061122,   11,    0
100082,18061123,    0,    0
100082,18061124,    0,    0
100082,18061125,   26,    0
100082,18061126,    3,    0
100082,18061127,    0,    0
100082,18061128,    0,    0
100082,18061129,   29,    0
100082,18061130,   19,    0
100082,18061201,    0,    0
100082,18061202,   21,    0
100082,18061203,    0,    0
100082,18061204,    0,    0
100082,18061205,    0,    0
100082,18061206,    0,    0
100082,18061207,    0,    0
100082,18061208,    0,    0
100082,18061209,    0,    0
100082,18061210,    3,    0
100082,18061211,    0,    0
100082,18061212,   24,    0
100082,18061213,    8,    0
100082,18061214,    0,    0
100082,18061215,    0,    0
100082,18061216,    0,    0
100082,18061217,    0,    0
100082,18061218,    0,    0
100082,18061219,    0,    0
100082,18061220,    0,    0
100082,18061221,    3,    0
100082,18061222,    0,    0
100082,18061223,    8,    0
100082,18061224,    0,    0
100082,18061225,    0,    0
100082,18061226,    0,    0
100082,18061227,    5,    0
100082,18061228,    0,    0
100082,18061229,    0,    0
100082,18061230,    0,    0
100082,18061231,    0,    0
100082,18070101,  266,    0
100082,18070102,    0,    0
100082,18070103,    0,    0
100082,18070104,   26,    0
100082,18070105,    0,    0
100082,18070106,    3,    0
100082,18070107,    0,    0
100082,18070108,    0,    0
100082,18070109,    0,    0
100082,18070110,    0,    0
100082,18070111,    0,    0
100082,18070112,    0,    0
100082,18070113,   26,    0
100082,18070114,    0,    0
100082,18070115,    0,    0
100082,18070116,   16,    0
100082,18070117,    0,    0
100082,18070118,   11,    0
100082,18070119,    0,    0
100082,18070120,    0,    0
100082,18070121,   19,    0
100082,18070122,    0,    0
100082,18070123,    0,    0
100082,18070124,   21,    0
100082,18070125,   21,    0
100082,18070126,    0,    0
100082,18070127,    0,    0
100082,18070128,    0,    0
100082,18070129,    0,    0
100082,18070130,    0,    0
100082,18070131,    0,    0
100082,18070201,    0,    0
100082,18070202,    0,    0
100082,18070203,    0,    0
100082,18070204,    0,    0
100082,18070205,    0,    0
100082,18070206,    0,    0
100082,18070207,   13,    0
100082,18070208,    3,    0
100082,18070209,   21,    0
100082,18070210,    0,    0
100082,18070211,   11,    0
100082,18070212,    0,    0
100082,18070213,    0,    0
100082,18070214,    0,    0
100082,18070215,    0,    0
100082,18070216,    0,    0
100082,18070217,    0,    0
100082,18070218,    8,    0
100082,18070219,    0,    0
100082,18070220,    5,    0
100082,18070221,    0,    0
100082,18070222,    0,    0
100082,18070223,    3,    0
100082,18070224,    0,    0
100082,18070225,    3,    0
100082,18070226,   50,    0
100082,18070227,    0,    0
100082,18070228,    0,    0
100082,18070301,    0,    0
100082,18070302,    0,    0
100082,18070303,    0,    0
100082,18070304,    0,    0
100082,18070305,   11,    0
100082,18070306,    0,    0
100082,18070307,    0,    0
100082,18070308,    0,    0
100082,18070309,   21,    0
100082,18070310,    0,    0
100082,18070311,    0,    0
100082,18070312,    0,    0
100082,18070313,    0,    0
100082,18070314,    0,    0
100082,18070315,    5,    0
100082,18070316,    0,    0
100082,18070317,    0,    0
100082,18070318,    3,    0
100082,18070319,    3,    0
100082,18070320,    0,    0
100082,18070321,    0,    0
100082,18070322,    0,    0
100082,18070323,    0,    0
100082,18070324,    0,    0
100082,18070325,    0,    0
100082,18070326,    0,    0
100082,18070327,    0,    0
100082,18070328,    0,    0
100082,18070329,    5,    0
100082,18070330,   34,    0
100082,18070331,    8,    0
100082,18070401,   13,    0
100082,18070402,    0,    0
100082,18070403,   64,    0
100082,18070404,    0,    0
100082,18070405,    0,    0
100082,18070406,    0,    0
100082,18070407,    0,    0
100082,18070408,    0,    0
100082,18070409,    0,    0
100082,18070410,    0,    0
100082,18070411,    0,    0
100082,18070412,    0,    0
100082,18070413,    0,    0
100082,18070414,    0,    0
100082,18070415,    0,    0
100082,18070416,    3,    0
100082,18070417,    0,    0
100082,18070418,    0,    0
100082,18070419,   53,    0
100082,18070420,   99,    0
100082,18070421,   53,    0
100082,18070422,    0,    0
100082,18070423,    0,    0
100082,18070424,    0,    0
100082,18070425,    0,    0
100082,18070426,    0,    0
100082,18070427,    0,    0
100082,18070428,   21,    0
100082,18070429,    0,    0
100082,18070430,    0,    0
100082,18070501,    0,    0
100082,18070502,    8,    0
100082,18070503,   16,    0
100082,18070504,    0,    0
100082,18070505,    0,    0
100082,18070506,    0,    0
100082,18070507,   19,    0
100082,18070508,    0,    0
100082,18070509,    0,    0
100082,18070510,  138,    0
100082,18070511,    3,    0
100082,18070512,    0,    0
100082,18070513,   31,    0
100082,18070514,  144,    0
100082,18070515,    0,    0
100082,18070516,   26,    0
100082,18070517,   11,    0
100082,18070518,    0,    0
100082,18070519,    5,    0
100082,18070520,   21,    0
100082,18070521,    0,    0
100082,18070522,    0,    0
100082,18070523,    0,    0
100082,18070524,    0,    0
100082,18070525,    0,    0
100082,18070526,    0,    0
100082,18070527,    0,    0
100082,18070528,   13,    0
100082,18070529,    0,    0
100082,18070530,   80,    0
100082,18070531,    0,    0
100082,18070601,    0,    0
100082,18070602,   47,    0
100082,18070603,    0,    0
100082,18070604,    8,    0
100082,18070605,    0,    0
100082,18070606,    0,    0
100082,18070607,    0,    0
100082,18070608,   26,    0
100082,18070609,    0,    0
100082,18070610,    5,    0
100082,18070611,    0,    0
100082,18070612,    8,    0
100082,18070613,    0,    0
100082,18070614,    0,    0
100082,18070615,    0,    0
100082,18070616,    0,    0
100082,18070617,  119,    0
100082,18070618,  398,    0
100082,18070619,    0,    0
100082,18070620,    0,    0
100082,18070621,   24,    0
100082,18070622,   21,    0
100082,18070623,   16,    0
100082,18070624,    0,    0
100082,18070625,  101,    0
100082,18070626,    0,    0
100082,18070627,    0,    0
100082,18070628,   34,    0
100082,18070629,    0,    0
100082,18070630,    0,    0
100082,18070701,    0,    0
100082,18070702,    5,    0
100082,18070703,    0,    0
100082,18070704,    0,    0
100082,18070705,    0,    0
100082,18070706,    0,    0
100082,18070707,  111,    0
100082,18070708,    0,    0
100082,18070709,    0,    0
100082,18070710,   16,    0
100082,18070711,    0,    0
100082,18070712,    0,    0
100082,18070713,  178,    0
100082,18070714,   74,    0
100082,18070715,   26,    0
100082,18070716,    0,    0
100082,18070717,    0,    0
100082,18070718,   80,    0
100082,18070719,    0,    0
100082,18070720,    0,    0
100082,18070721,    0,    0
100082,18070722,    0,    0
100082,18070723,    0,    0
100082,18070724,    0,    0
100082,18070725,   56,    0
100082,18070726,    0,    0
100082,18070727,    0,    0
100082,18070728,   64,    0
100082,18070729,   83,    0
100082,18070730,    0,    0
100082,18070731,    0,    0
100082,18070801,    0,    0
100082,18070802,    0,    0
100082,18070803,    0,    0
100082,18070804,    5,    0
100082,18070805,  266,    0
100082,18070806,   13,    0
100082,18070807,    0,    0
100082,18070808,    0,    0
100082,18070809,    0,    0
100082,18070810,    0,    0
100082,18070811,    0,    0
100082,18070812,    0,    0
100082,18070813,    0,    0
100082,18070814,    0,    0
100082,18070815,   26,    0
100082,18070816,   16,    0
100082,18070817,    0,    0
100082,18070818,    0,    0
100082,18070819,    0,    0
100082,18070820,    0,    0
100082,18070821,    0,    0
100082,18070822,    0,    0
100082,18070823,    0,    0
100082,18070824,   39,    0
100082,18070825,    0,    0
100082,18070826,  159,    0
100082,18070827,   11,    0
100082,18070828,    0,    0
100082,18070829,    0,    0
100082,18070830,    0,    0
100082,18070831,    0,    0
100082,18070901,  228,    0
100082,18070902,    0,    0
100082,18070903,    0,    0
100082,18070904,    0,    0
100082,18070905,    0,    0
100082,18070906,    0,    0
100082,18070907,    5,    0
100082,18070908,   88,    0
100082,18070909,    0,    0
100082,18070910,   21,    0
100082,18070911,    0,    0
100082,18070912,    5,    0
100082,18070913,    0,    0
100082,18070914,   19,    0
100082,18070915,    0,    0
100082,18070916,    0,    0
100082,18070917,    0,    0
100082,18070918,    0,    0
100082,18070919,  127,    0
100082,18070920,   26,    0
100082,18070921,   26,    0
100082,18070922,   11,    0
100082,18070923,   11,    0
100082,18070924,    0,    0
100082,18070925,    0,    0
100082,18070926,  180,    0
100082,18070927,    5,    0
100082,18070928,   34,    0
100082,18070929,    5,    0
100082,18070930,  119,    0
100082,18071001,   42,    0
100082,18071002,    0,    0
100082,18071003,    0,    0
100082,18071004,    0,    0
100082,18071005,    0,    0
100082,18071006,    0,    0
100082,18071007,    5,    0
100082,18071008,    3,    0
100082,18071009,   37,    0
100082,18071010,    5,    0
100082,18071011,   21,    0
100082,18071012,    0,    0
100082,18071013,   16,    0
100082,18071014,    0,    0
100082,18071015,    0,    0
100082,18071016,    0,    0
100082,18071017,    0,    0
100082,18071018,    2,    0
100082,18071019,    0,    0
100082,18071020,    0,    0
100082,18071021,    0,    0
100082,18071022,    0,    0
100082,18071023,    0,    0
100082,18071024,    0,    0
100082,18071025,    0,    0
100082,18071026,    0,    0
100082,18071027,    0,    0
100082,18071028,   88,    0
100082,18071029,    0,    0
100082,18071030,   21,    0
100082,18071031,   96,    0
100082,18071101,    0,    0
100082,18071102,    0,    0
100082,18071103,    0,    0
100082,18071104,    0,    0
100082,18071105,    0,    0
100082,18071106,    0,    0
100082,18071107,   21,    0
100082,18071108,    0,    0
100082,18071109,    0,    0
100082,18071110,    0,    0
100082,18071111,    0,    0
100082,18071112,   16,    0
100082,18071113,   58,    0
100082,18071114,   80,    0
100082,18071115,    0,    0
100082,18071116,    0,    0
100082,18071117,    0,    0
100082,18071118,    0,    0
100082,18071119,    0,    0
100082,18071120,    0,    0
100082,18071121,  111,    0
100082,18071122,    0,    0
100082,18071123,    0,    0
100082,18071124,   13,    0
100082,18071125,    0,    0
100082,18071126,    0,    0
100082,18071127,    0,    0
100082,18071128,    0,    0
100082,18071129,    0,    0
100082,18071130,    0,    0
100082,18071201,    0,    0
100082,18071202,    0,    0
100082,18071203,   11,    0
100082,18071204,    3,    0
100082,18071205,    0,    0
100082,18071206,    0,    0
100082,18071207,   13,    0
100082,18071208,  101,    0
100082,18071209,   69,    0
100082,18071210,    3,    0
100082,18071211,   53,    0
100082,18071212,    5,    0
100082,18071213,    0,    0
100082,18071214,    8,    0
100082,18071215,   16,    0
100082,18071216,   26,    0
100082,18071217,    0,    0
100082,18071218,    0,    0
100082,18071219,    0,    0
100082,18071220,    0,    0
100082,18071221,    0,    0
100082,18071222,    0,    0
100082,18071223,    8,    0
100082,18071224,    0,    0
100082,18071225,    0,    0
100082,18071226,    0,    0
100082,18071227,    0,    0
100082,18071228,    8,    0
100082,18071229,    0,    0
100082,18071230,    0,    0
100082,18071231,    0,    0
100082,18080101,    0,    0
100082,18080102,    0,    0
100082,18080103,    0,    0
100082,18080104,    0,    0
100082,18080105,    0,    0
100082,18080106,    0,    0
100082,18080107,    8,    0
100082,18080108,    0,    0
100082,18080109,    0,    0
100082,18080110,    0,    0
100082,18080111,    8,    0
100082,18080112,    3,    0
100082,18080113,    3,    0
100082,18080114,    3,    0
100082,18080115,    0,    0
100082,18080116,    3,    0
100082,18080117,   11,    0
100082,18080118,    0,    0
100082,18080119,    0,    0
100082,18080120,    0,    0
100082,18080121,    3,    0
100082,18080122,    0,    0
100082,18080123,    0,    0
100082,18080124,    0,    0
100082,18080125,    0,    0
100082,18080126,    0,    0
100082,18080127,    0,    0
100082,18080128,    3,    0
100082,18080129,    8,    0
100082,18080130,    0,    0
100082,18080131,    3,    0
100082,18080201,    0,    0
100082,18080202,    0,    0
100082,18080203,    0,    0
100082,18080204,    0,    0
100082,18080205,    0,    0
100082,18080206,    0,    0
100082,18080207,   11,    0
100082,18080208,   29,    0
100082,18080209,   24,    0
100082,18080210,    0,    0
100082,18080211,    5,    0
100082,18080212,    0,    0
100082,18080213,    8,    0
100082,18080214,    0,    0
100082,18080215,    0,    0
100082,18080216,    0,    0
100082,18080217,    0,    0
100082,18080218,  167,    0
100082,18080219,    0,    0
100082,18080220,    0,    0
100082,18080221,    0,    0
100082,18080222,    0,    0
100082,18080223,    0,    0
100082,18080224,    0,    0
100082,18080225,    0,    0
100082,18080226,    5,    0
100082,18080227,   11,    0
100082,18080228,    0,    0
100082,18080229,   11,    0
100082,18080301,    5,    0
100082,18080302,    0,    0
100082,18080303,    8,    0
100082,18080304,    0,    0
100082,18080305,    0,    0
100082,18080306,    0,    0
100082,18080307,    0,    0
100082,18080308,    0,    0
100082,18080309,    0,    0
100082,18080310,    0,    0
100082,18080311,    0,    0
100082,18080312,    0,    0
100082,18080313,    0,    0
100082,18080314,    0,    0
100082,18080315,    0,    0
100082,18080316,    0,    0
100082,18080317,    0,    0
100082,18080318,    0,    0
100082,18080319,    0,    0
100082,18080320,    0,    0
100082,18080321,    0,    0
100082,18080322,    0,    0
100082,18080323,    0,    0
100082,18080324,    0,    0
100082,18080325,    0,    0
100082,18080326,    0,    0
100082,18080327,    0,    0
100082,18080328,    0,    0
100082,18080329,    8,    0
100082,18080330,    0,    0
100082,18080331,    0,    0
100082,18080401,    8,    0
100082,18080402,    0,    0
100082,18080403,    0,    0
100082,18080404,    0,    0
100082,18080405,    3,    0
100082,18080406,   45,    0
100082,18080407,    0,    0
100082,18080408,   37,    0
100082,18080409,   26,    0
100082,18080410,    3,    0
100082,18080411,    8,    0
100082,18080412,    0,    0
100082,18080413,    0,    0
100082,18080414,    0,    0
100082,18080415,    0,    0
100082,18080416,    0,    0
100082,18080417,    3,    0
100082,18080418,    0,    0
100082,18080419,    0,    0
100082,18080420,    0,    0
100082,18080421,   26,    0
100082,18080422,   13,    0
100082,18080423,    0,    0
100082,18080424,   16,    0
100082,18080425,    0,    0
100082,18080426,   13,    0
100082,18080427,   16,    0
100082,18080428,    0,    0
100082,18080429,    0,    0
100082,18080430,    0,    0
100082,18080501,    0,    0
100082,18080502,    0,    0
100082,18080503,    0,    0
100082,18080504,    0,    0
100082,18080505,    0,    0
100082,18080506,    0,    0
100082,18080507,    0,    0
100082,18080508,    0,    0
100082,18080509,    0,    0
100082,18080510,    0,    0
100082,18080511,    0,    0
100082,18080512,    8,    0
100082,18080513,    3,    0
100082,18080514,    3,    0
100082,18080515,   31,    0
100082,18080516,    0,    0
100082,18080517,    3,    0
100082,18080518,  114,    0
100082,18080519,    0,    0
100082,18080520,    0,    0
100082,18080521,    0,    0
100082,18080522,  133,    0
100082,18080523,   24,    0
100082,18080524,    0,    0
100082,18080525,    0,    0
